,mal_id,score,english_name,type,episodes,premiered,studios,source,duration,ranked,popularity,members,favorites,watching,completed,on-hold,dropped,plan_to_watch,genres1,genres2,genres3,genres4,genres5,rating_clean,aired_start,aired_stop,aired_start_y,aired_stop_y,airing_time_days,rating_tot,airing_time_category
102,175,6.63,Tokyo Underground,TV,26,2002,Studio Pierrot,Manga,25 min. per ep.,5230.0,3254,25243,41,1335,13386,1350,1740,7432,Action, Adventure, Sci-Fi, Shounen, Super Power,PG-13,2002-04-02,2002-09-24,2002,2002,175 days,0.07115418738990843,long
103,177,7.55,Tsubasa RESERVoir CHRoNiCLE,TV,26,2005,Bee Train,Manga,25 min. per ep.,1437.0,759,195978,2284,9373,106909,11295,11986,56415,Action, Adventure, Magic, Romance, Supernatural,PG-13,2005-04-09,2005-10-15,2005,2005,189 days,-0.1702865378392065,very_long
104,178,7.18,Ultramaniac - Magical Girl,TV,26,2003,Production Reed,Manga,24 min. per ep.,2871.0,3103,27718,141,1221,15384,1352,1595,8166,Comedy, Magic, School, Shoujo,,G,2003-05-20,2003-11-11,2003,2003,175 days,0.02126090384069277,long
105,180,7.21,Vandread,TV,13,2000,Gonzo,Original,22 min. per ep.,2723.0,1771,73554,436,2047,53218,1823,2410,14056,Action, Ecchi, Sci-Fi, Shounen, Space,PG-13,2000-10-03,2000-12-19,2000,2000,77 days,-0.07430318780570477,short
106,182,7.7,The Vision of Escaflowne,TV,26,1996,Sunrise,Original,24 min. per ep.,1037.0,1157,127239,2086,4987,70674,5094,4211,42273,Adventure, Psychological, Fantasy, Mecha,,PG-13,1996-04-02,1996-09-24,1996,1996,175 days,-0.15303374581916118,long
107,185,8.29,Initial D First Stage,TV,26,1998,"Gallop, Studio Comet",Manga,25 min. per ep.,231.0,638,229315,6949,14291,148516,7949,4915,53644,Action, Cars, Seinen, Sports,,PG-13,1998-04-19,1998-12-06,1998,1998,231 days,-0.23369043331236594,very_long
108,186,8.12,Initial D Second Stage,TV,13,1999,Pastel,Manga,23 min. per ep.,391.0,1095,134642,691,3055,114742,1279,751,14815,Action, Cars, Seinen, Sports,,PG-13,1999-10-15,2000-01-21,1999,2000,98 days,-0.18674139021068994,long
109,189,7.14,Love Hina,TV,24,2000,Xebec,Manga,23 min. per ep.,3037.0,645,225891,1584,7492,154064,7241,11599,45495,Comedy, Ecchi, Romance, Shounen, Slice of Life,PG-13,2000-04-19,2000-09-27,2000,2000,161 days,-0.14868113505725594,long
110,193,6.8,Maburaho,TV,24,2003,J.C.Staff,Light novel,24 min. per ep.,4444.0,1583,85634,259,3675,58233,3065,4208,16453,Comedy, Drama, Harem, Magic, Romance,R+,2003-10-14,2004-04-06,2003,2004,175 days,-0.05811481335651022,long
111,195,7.17,Please Teacher!,TV,12,2002,Daume,Original,23 min. per ep.,2877.0,1008,147889,926,3832,109656,2687,4175,27539,Sci-Fi, Comedy, Romance, School,,PG-13,2002-01-10,2002-03-28,2002,2002,77 days,-0.1251049878808225,short
112,196,6.88,Please Twins,TV,12,2003,Daume,Original,25 min. per ep.,4123.0,1699,77733,192,1717,60488,1470,2083,11975,Comedy, Drama, School, Sci-Fi,,PG-13,2003-07-15,2003-10-14,2003,2003,91 days,-0.055672879800384344,long
113,198,7.35,Speed Grapher,TV,24,2005,Gonzo,Original,23 min. per ep.,2105.0,1458,95801,602,4968,41984,4881,4861,39107,Action, Mystery,,,,R+,2005-04-08,2005-09-30,2005,2005,175 days,-0.10629596915096401,long
114,200,7.48,Cheeky Angel,TV,50,2002,TMS Entertainment,Manga,24 min. per ep.,1653.0,3426,22832,133,1595,9671,1528,1553,8485,Comedy, Magic, Shounen,,,PG-13,2002-04-06,2003-03-29,2002,2003,357 days,0.02246501096153063,very_long
115,202,7.82,Wolf's Rain,TV,26,2003,Bones,Original,23 min. per ep.,803.0,528,271685,5716,12930,135944,14981,11858,95972,Action, Adventure, Fantasy, Mystery, Sci-Fi,PG-13,2003-01-07,2003-07-29,2003,2003,203 days,-0.2072818296542137,very_long
116,205,8.5,Samurai Champloo,TV,26,2004,Manglobe,Original,24 min. per ep.,105.0,86,892196,29414,59611,551621,45449,19921,215594,Action, Adventure, Historical, Samurai, Shounen,R,2004-05-20,2005-03-19,2004,2005,303 days,-0.2974086588599654,very_long
117,206,7.16,Record of Lodoss War:Chronicles of the Heroic Knight,TV,27,1998,AIC,Novel,24 min. per ep.,2951.0,3255,25344,117,1161,11810,1207,1143,10023,Action, Adventure, Magic, Romance, Fantasy,PG-13,1998-04-01,1998-09-30,1998,1998,182 days,0.033345440308618295,very_long
118,209,7.55,R.O.D -The TV-,TV,26,2003,J.C.Staff,Light novel,25 min. per ep.,1410.0,1971,61604,423,2391,32941,3095,2575,20602,Action, Sci-Fi, Comedy, Super Power, Drama,PG-13,2003-09-01,2004-03-16,2003,2004,197 days,-0.08456764675570858,very_long
119,210,7.76,Ranma ½,TV,161,1989,Studio Deen,Manga,24 min. per ep.,891.0,767,194975,3665,18777,97406,22563,17404,38825,Slice of Life, Comedy, Fantasy, Shounen,,R+,1989-04-15,1992-09-25,1989,1992,1259 days,-0.18533990161112326,very_long
120,218,7.52,Martian Successor Nadesico,TV,26,1996,Xebec,Original,23 min. per ep.,1521.0,2424,43756,420,2293,20469,2164,1736,17094,Action, Comedy, Military, Parody, Romance,PG-13,1996-10-01,1997-03-25,1996,1997,175 days,-0.050697211170265384,long
121,223,8.0,Dragon Ball,TV,153,1986,Toei Animation,Manga,24 min. per ep.,535.0,120,735546,13454,37544,600337,27310,23902,46453,Adventure, Comedy, Martial Arts, Shounen, Super Power,PG-13,1986-02-26,1989-04-12,1986,1989,1141 days,-0.2521760126673166,very_long
122,225,6.48,Dragon Ball GT,TV,64,1996,Toei Animation,Manga,23 min. per ep.,5974.0,262,472177,1878,9834,408494,7582,21120,25147,Action, Sci-Fi, Comedy, Super Power, Magic,PG-13,1996-02-07,1997-11-19,1996,1997,651 days,-0.1285097273617664,very_long
123,226,7.56,Elfen Lied,TV,13,2004,Arms,Manga,25 min. per ep.,1382.0,49,1187921,23830,36600,885356,27617,40191,198157,Action, Horror, Supernatural, Drama, Romance,R+,2004-07-25,2004-10-17,2004,2004,84 days,-0.23037799809280657,medium
124,228,7.65,Hell Girl,TV,26,2005,Studio Deen,Original,25 min. per ep.,1158.0,490,286869,3283,18697,128781,18487,17659,103245,Mystery, Horror, Supernatural,,,R,2005-10-05,2006-04-05,2005,2006,182 days,-0.19671458368693673,very_long
125,229,6.92,Ninja Nonsense,TV,12,2004,ufotable,Manga,24 min. per ep.,3939.0,2957,30291,142,1164,17164,1498,1967,8498,Comedy, Parody,,,,R,2004-07-10,2004-09-25,2004,2004,77 days,0.02960034276888799,short
126,230,7.02,Air Master,TV,27,2003,Toei Animation,Manga,24 min. per ep.,3550.0,2829,32762,155,1618,17231,1617,3016,9280,Action, Comedy, Seinen,,,R,2003-04-02,2003-10-01,2003,2003,182 days,0.013489216731946689,very_long
127,231,6.18,Shrine of the Morning Mist,TV,26,2002,"Chaos Project, GANSIS",Manga,12 min. per ep.,7429.0,5793,6599,6,308,2727,328,493,2743,Action, Comedy, Fantasy, Seinen,,PG,2002-07-04,2002-12-26,2002,2002,175 days,0.2811271203298101,long
128,232,8.16,Cardcaptor Sakura,TV,70,1998,Madhouse,Manga,25 min. per ep.,346.0,405,338021,12901,23012,214053,20936,14348,65672,Adventure, Comedy, Magic, Romance, Fantasy,PG,1998-04-07,2000-03-21,1998,2000,714 days,-0.243392485940603,very_long
129,236,6.64,E's Otherwise,TV,26,2003,Studio Pierrot,Manga,23 min. per ep.,5178.0,4193,14745,29,651,8175,837,1049,4033,Adventure, Comedy, Military, Sci-Fi, Shounen,PG-13,2003-04-01,2003-09-23,2003,2003,175 days,0.13621061763271444,long
130,237,8.09,Eureka Seven,TV,50,2005,Bones,Original,24 min. per ep.,426.0,351,379048,9241,19890,190807,21434,17462,129455,Adventure, Drama, Romance, Sci-Fi,,PG-13,2005-04-17,2006-04-02,2005,2006,350 days,-0.24053675900778718,very_long
131,238,7.36,Flame of Recca,TV,42,1997,Studio Pierrot,Manga,23 min. per ep.,2072.0,2139,54580,273,2631,29742,2811,2913,16483,Action, Adventure, Shounen, Super Power,,PG-13,1997-07-19,1998-07-10,1997,1998,356 days,-0.05916719457970567,very_long
132,239,8.17,Gankutsuou:The Count of Monte Cristo,TV,24,2004,Gonzo,Novel,24 min. per ep.,342.0,767,193810,3521,9615,68806,8838,6263,100288,Drama, Mystery, Supernatural, Thriller,,R,2004-10-06,2005-03-30,2004,2005,175 days,-0.21455152292334065,long
133,240,7.66,Genshiken,TV,12,2004,Palm Studio,Manga,25 min. per ep.,1136.0,976,150618,1330,5448,78639,4887,4546,57098,Slice of Life, Comedy,,,,PG-13,2004-10-10,2004-12-26,2004,2004,77 days,-0.1625156792027906,short
134,241,6.45,Girls Bravo,TV,11,2004,AIC Spirits,Manga,23 min. per ep.,6170.0,1194,123337,329,4987,82265,4061,7118,24906,Harem, Comedy, Ecchi, Fantasy, School,R+,2004-07-05,2004-09-27,2004,2004,84 days,-0.060398900300858926,medium
135,242,7.42,The Gokusen,TV,13,2004,Madhouse,Manga,23 min. per ep.,1822.0,2742,34951,210,1147,22258,1005,1006,9535,Slice of Life, Comedy, School, Josei,,R,2004-01-06,2004-03-30,2004,2004,84 days,-0.021190741440306658,medium
136,243,7.02,Gravitation,TV,13,2000,Studio Deen,Manga,22 min. per ep.,3562.0,1391,100585,1322,2643,74479,2326,5043,16094,Comedy, Music, Shoujo, Shounen Ai,,PG-13,2000-10-04,2001-01-10,2000,2001,98 days,-0.08774726814740111,long
137,244,6.88,Agatha Christie's Great Detectives Poirot and Marple,TV,39,2004,OLM,Novel,25 min. per ep.,4105.0,5915,6279,20,398,1983,503,607,2788,Historical, Mystery,,,,G,2004-07-04,2005-05-15,2004,2005,315 days,0.2396817884191153,very_long
138,245,8.7,Great Teacher Onizuka,TV,43,1999,Studio Pierrot,Manga,25 min. per ep.,44.0,184,589324,20870,44940,334925,32815,18032,158612,Slice of Life, Comedy, School, Shounen,,R,1999-06-30,2000-09-17,1999,2000,445 days,-0.30099900967981813,very_long
139,246,7.27,Rave Master,TV,51,2001,Studio Deen,Manga,24 min. per ep.,2474.0,1600,84354,381,5072,40997,6578,6987,24720,Adventure, Comedy, Romance, Shounen,,PG-13,2001-10-13,2002-09-28,2001,2002,350 days,-0.09053925602561312,very_long
140,247,7.05,Haruka:Beyond the Stream of Time – A Tale of the Eight Guardians,TV,26,2004,Yumeta Company,Visual novel,24 min. per ep.,3462.0,3581,20801,123,1424,8301,1220,1248,8608,Fantasy, Magic, Demons, Historical, Shoujo,PG-13,2004-10-06,2005-03-30,2004,2005,175 days,0.06402951037769986,long
141,248,6.68,Strawberry 100%,TV,12,2005,Madhouse,Manga,23 min. per ep.,4993.0,1440,96555,262,3160,63592,2608,4370,22825,Comedy, Ecchi, Romance, Shounen,,PG-13,2005-04-06,2005-06-22,2005,2005,77 days,-0.05956288257000441,short
142,249,7.85,InuYasha,TV,167,2000,Sunrise,Manga,24 min. per ep.,740.0,187,588434,17186,58693,317986,54480,47273,110002,Action, Adventure, Historical, Demons, Supernatural,PG-13,2000-10-16,2004-09-13,2000,2004,1428 days,-0.2384443652837383,very_long
143,250,7.55,Zatch Bell!,TV,150,2003,Toei Animation,Manga,23 min. per ep.,1434.0,1417,97615,1143,7577,49331,10474,11073,19160,Adventure, Comedy, Supernatural, Magic, Shounen,PG-13,2003-04-06,2006-03-26,2003,2006,1085 days,-0.12369086118724676,very_long
144,251,7.7,King From Now On!,TV,78,2004,Studio Deen,Light novel,25 min. per ep.,1032.0,1513,91225,1475,8890,37433,9055,8528,27319,Adventure, Comedy, Fantasy, Shoujo,,PG-13,2004-04-03,2006-02-25,2004,2006,693 days,-0.12782675730731763,very_long
145,253,7.84,Haré+Guu,TV,26,2001,Shin-Ei Animation,Manga,23 min. per ep.,757.0,2987,29653,397,1349,14766,2043,1893,9602,Slice of Life, Comedy,,,,PG-13,2001-04-03,2001-09-25,2001,2001,175 days,-0.03410551573380522,long
146,257,6.45,Ikki Tousen,TV,13,2003,J.C.Staff,Manga,24 min. per ep.,6153.0,1118,131435,439,5981,78151,4465,8534,34304,Ecchi, Super Power, School,,,R+,2003-07-30,2003-10-22,2003,2003,84 days,-0.0657710128516358,medium
147,263,8.75,Fighting Spirit,TV,75,2000,Madhouse,Manga,23 min. per ep.,32.0,345,383603,15543,30922,221671,19458,9660,101892,Comedy, Sports, Shounen,,,PG-13,2000-10-04,2002-03-27,2000,2002,539 days,-0.29090718436880875,very_long
148,266,6.8,Gunparade March:A New Song for the March,TV,12,2003,J.C.Staff,Game,23 min. per ep.,4435.0,4264,14072,26,624,7330,445,556,5117,Drama, Mecha, Romance, Sci-Fi, Shounen,PG-13,2003-02-06,2003-04-24,2003,2003,77 days,0.1297597879481539,short
149,267,7.87,Gungrave,TV,26,2003,Madhouse,Game,25 min. per ep.,714.0,963,154185,2294,6307,72321,5672,5466,64419,Action, Drama, Seinen, Super Power,,R,2003-10-07,2004-03-30,2003,2004,175 days,-0.17885304588114517,long
150,269,7.8,Bleach,TV,366,2004,Studio Pierrot,Manga,24 min. per ep.,818.0,33,1286382,54386,207985,638922,130961,174710,133804,Action, Adventure, Super Power, Supernatural, Shounen,PG-13,2004-10-05,2012-03-27,2004,2012,2730 days,-0.2623224519550127,very_long
151,270,7.5,Hellsing,TV,13,2001,Gonzo,Manga,23 min. per ep.,1586.0,205,549632,5798,21198,378129,15518,16327,118460,Action, Horror, Vampire, Seinen,,R,2001-10-11,2002-01-17,2001,2002,98 days,-0.20709097928766934,long
152,272,7.31,Noir,TV,26,2001,Bee Train,Original,24 min. per ep.,2278.0,1475,94112,823,4002,40796,5187,5465,38662,Action, Mystery,,,,PG-13,2001-04-06,2001-09-28,2001,2001,175 days,-0.10234811667569729,long
153,273,6.75,Someday's Dreamers,TV,12,2003,J.C.Staff,Manga,24 min. per ep.,4700.0,3479,22151,38,945,7762,953,1008,11483,Slice of Life, Drama, Shounen,,,PG-13,2003-01-10,2003-03-28,2003,2003,77 days,0.0783453223871017,short
154,274,7.22,Kiddy Grade,TV,24,2002,Gonzo,Original,23 min. per ep.,2683.0,2531,40312,279,1525,22208,1945,2430,12204,Action, Sci-Fi, Ecchi, Mecha,,R+,2002-10-09,2003-03-19,2002,2003,161 days,-0.021718501685809948,long
155,275,5.91,Love♥Love?,TV,9,2004,"Imagin, Studio Live",Original,15 min. per ep.,8506.0,3713,19439,15,705,11763,552,889,5530,Ecchi, Comedy, Romance,,,R+,2004-05-04,2004-06-29,2004,2004,56 days,0.15472472002324317,short
156,276,7.18,Mahoromatic:Automatic Maiden,TV,12,2001,"Gainax, Shaft",Manga,24 min. per ep.,2860.0,2174,53422,198,2031,30964,1853,1793,16781,Comedy, Ecchi, Romance, Sci-Fi,,R+,2001-10-05,2001-12-28,2001,2001,84 days,-0.043829360629766966,medium
157,277,7.17,Mahoromatic ~Something More Beautiful~,TV,14,2002,"Gainax, Shaft",Manga,24 min. per ep.,2918.0,3042,28695,44,881,20303,767,675,6069,Military, Sci-Fi, Drama, Romance, Ecchi,R+,2002-09-26,2003-01-16,2002,2003,112 days,0.017746123089719394,long
158,279,7.15,Requiem from the Darkness,TV,13,2003,TMS Entertainment,Novel,24 min. per ep.,2999.0,2944,30547,114,1576,9714,1284,1134,16839,Fantasy, Historical, Mystery, Psychological, Supernatural,R,2003-10-04,2003-12-27,2003,2003,84 days,0.012279208267803963,medium
159,280,6.83,Animal Lane,TV,51,2005,Gallop,Manga,23 min. per ep.,4306.0,8571,2213,9,155,547,279,362,870,Adventure, Comedy, Shoujo,,,G,2005-10-04,2006-09-26,2005,2006,357 days,0.4292762757481699,very_long
160,283,7.7,Anne of Green Gables,TV,50,1979,Nippon Animation,Novel,25 min. per ep.,1012.0,3492,22024,506,1154,8181,1042,778,10869,Slice of Life, Historical,,,,G,1979-01-07,1979-12-30,1979,1979,357 days,0.011211266300036419,very_long
161,288,6.73,Beyblade,TV,51,2001,Madhouse,Manga,23 min. per ep.,4754.0,1565,87412,358,1794,74476,1796,4413,4933,Action, Sci-Fi, Comedy, Sports, Shounen,PG,2001-01-08,2001-12-24,2001,2001,350 days,-0.05442146808363361,very_long
162,289,6.59,Comic Party,TV,13,2001,OLM,Visual novel,24 min. per ep.,5438.0,3950,16900,31,516,9238,783,1017,5346,Comedy, Drama,,,,PG-13,2001-04-02,2001-06-25,2001,2001,84 days,0.12276089534440725,medium
163,290,7.69,Crest of the Stars,TV,13,1999,Sunrise,Light novel,26 min. per ep.,1046.0,2463,42853,423,1637,20068,1117,948,19083,Action, Military, Space, Romance,,PG-13,1999-01-03,1999-03-28,1999,1999,84 days,-0.060105976519972966,medium
164,291,7.01,D.C.S.S. ~Da Capo Second Season~,TV,26,2005,feel.,Visual novel,25 min. per ep.,3606.0,2954,30295,37,879,19784,848,902,7882,Comedy, Harem, Supernatural, Drama,,PG-13,2005-07-02,2005-12-24,2005,2005,175 days,0.02301079637522327,long
165,292,6.85,Hoop Days,TV,26,2003,A.C.G.T.,Manga,24 min. per ep.,4240.0,3745,18906,48,970,11116,935,1442,4443,Drama, Shounen,,,,PG-13,2003-04-07,2003-09-29,2003,2003,175 days,0.08983027082403193,long
166,295,6.3,Misaki Chronicle:Divergence Eve,TV,13,2004,Radix,Original,24 min. per ep.,6880.0,5883,6386,10,271,3124,260,309,2422,Adventure, Drama, Military, Sci-Fi, Space,PG-13,2004-01-03,2004-03-27,2004,2004,84 days,0.278860072567009,medium
167,296,6.73,Dragon Drive,TV,38,2002,Madhouse,Manga,25 min. per ep.,4761.0,3651,20176,52,1272,10560,1591,1858,4895,Action, Sci-Fi, Comedy, Fantasy, School,PG,2002-07-04,2003-03-27,2002,2003,266 days,0.09181358568421114,very_long
168,297,6.72,Grenadier:The Beautiful Warrior,TV,12,2004,Group TAC,Manga,25 min. per ep.,4815.0,2269,49526,69,1793,30372,1695,2365,13301,Action, Ecchi, Comedy, Shounen,,PG-13,2004-10-14,2005-01-13,2004,2005,91 days,-0.004271646863213931,long
169,298,6.6,.hack//Legend Of The Twilight,TV,12,2003,Bee Train,Manga,23 min. per ep.,5343.0,1987,60523,166,1290,43372,1824,2360,11677,Adventure, Comedy, Game, Sci-Fi, Shounen,PG-13,2003-01-09,2003-03-27,2003,2003,77 days,-0.01549701734227352,short
170,302,8.09,Future Boy Conan,TV,26,1978,Nippon Animation,Novel,29 min. per ep.,428.0,2707,35832,450,1576,15262,1183,754,17057,Adventure, Drama,,,,PG-13,1978-04-04,1978-10-31,1978,1978,210 days,-0.07159101766192107,very_long
171,303,6.92,Oh! My Goddess:The Adventures of Mini-Goddess,TV,48,1998,OLM,4-koma manga,7 min. per ep.,3934.0,3652,20009,37,544,12880,845,1176,4564,Comedy, Magic,,,,G,1998-04-06,1999-03-29,1998,1999,357 days,0.07832335865270823,very_long
172,306,7.26,Magical☆Shopping Arcade Abenobashi,TV,13,2002,"Gainax, Madhouse",Original,24 min. per ep.,2514.0,1782,72414,326,2950,36280,3238,3222,26724,Comedy, Parody, Fantasy,,,R+,2002-04-04,2002-06-27,2002,2002,84 days,-0.07705376418734426,medium
173,309,6.16,Akahori's Heretical Hour Love Game,TV,13,2005,Radix,Original,24 min. per ep.,7523.0,6564,4838,7,239,1613,218,344,2424,Comedy, Magic,,,,PG-13,2005-07-05,2005-09-27,2005,2005,84 days,0.3365536017502853,medium
174,310,5.98,Three Little Ghosts,TV,50,1991,Studio Pierrot,Picture book,25 min. per ep.,8281.0,9434,1582,2,43,835,51,158,495,Comedy, Supernatural,,,,G,1991-04-09,1992-04-07,1991,1992,364 days,0.5504160752317483,very_long
175,321,6.0,Najica Blitz Tactics,TV,12,2001,"Studio Fantasia, Amber Film Works",Original,23 min. per ep.,8229.0,4443,12788,10,487,7280,454,910,3657,Action, Ecchi, Sci-Fi,,,R+,2001-10-05,2001-12-27,2001,2001,83 days,0.19942778684237125,medium
176,322,7.83,Paradise Kiss,TV,12,2005,Madhouse,Manga,24 min. per ep.,769.0,983,150951,2842,5461,90827,4289,4516,45858,Comedy, Drama, Romance, Slice of Life,,R,2005-10-14,2005-12-30,2005,2005,77 days,-0.17484155076412947,short
177,323,7.68,Paranoia Agent,TV,13,2004,Madhouse,Original,24 min. per ep.,1085.0,489,288459,4214,14579,136786,11188,7967,117939,Mystery, Dementia, Psychological, Supernatural, Drama,R+,2004-02-03,2004-05-18,2004,2004,105 days,-0.1993437889293289,long
178,324,7.69,Patlabor:The Mobile Police - The TV Series,TV,47,1989,Sunrise,Original,25 min. per ep.,1063.0,3054,28592,361,1988,9119,1642,1000,14843,Comedy, Mecha, Sci-Fi,,,PG-13,1989-10-11,1990-09-26,1989,1990,350 days,-0.01868610946524666,very_long
179,325,7.0,Peach Girl:Super Pop Love Hurricane,TV,25,2005,Studio Comet,Manga,24 min. per ep.,3650.0,1683,79223,815,2808,52978,2517,5523,15397,Slice of Life, Drama, School, Shoujo,,PG-13,2005-01-08,2005-06-25,2005,2005,168 days,-0.06564115252570507,long
180,326,7.27,Pet Shop of Horrors,TV,4,1999,Madhouse,Manga,22 min. per ep.,2492.0,2229,51510,339,1158,33334,817,833,15368,Horror, Josei, Supernatural,,,R,1999-03-02,1999-03-23,1999,1999,21 days,-0.046466926622349095,short
181,327,7.42,Petite Princess Yucie,TV,26,2002,Gainax,Original,25 min. per ep.,1819.0,4531,12118,83,490,6683,481,552,3912,Comedy, Magic, Shoujo,,,G,2002-09-30,2003-03-24,2002,2003,175 days,0.10416303070311371,long
182,328,6.02,Piano:The Melody of a Young Girl's Heart,TV,10,2002,OLM,Original,24 min. per ep.,8155.0,5442,7678,8,274,3396,332,646,3030,Music, Slice of Life, Romance, Shoujo,,G,2002-11-11,2003-01-13,2002,2003,63 days,0.26796792940369146,short
183,329,8.31,Planetes,TV,26,2003,Sunrise,Manga,25 min. per ep.,219.0,762,195630,3540,11078,70506,8862,5944,99240,Drama, Romance, Seinen, Space,,PG-13,2003-10-04,2004-04-17,2003,2004,196 days,-0.2249069447892983,very_long
184,330,7.28,Midori Days,TV,13,2004,Studio Pierrot,Manga,24 min. per ep.,2430.0,1081,136704,603,3958,97410,3158,4179,27999,Comedy, Drama, Ecchi, Shounen,,R+,2004-04-04,2004-06-27,2004,2004,84 days,-0.12770214996425372,medium
185,331,7.61,Magical Circle Guru Guru,TV,45,1994,Nippon Animation,Manga,23 min. per ep.,1256.0,5148,8821,66,542,3374,588,552,3765,Adventure, Comedy, Fantasy, Shounen,,G,1994-10-13,1995-09-14,1994,1995,336 days,0.13381673027500862,very_long
186,332,7.19,Magical Circle Guru Guru 2,TV,38,2000,Nippon Animation,Manga,23 min. per ep.,2814.0,7592,3287,9,158,1563,162,194,1210,Adventure, Comedy, Fantasy, Shounen,,G,2000-04-04,2000-12-26,2000,2000,266 days,0.3350038103680625,very_long
187,333,7.21,Mama is Just a Fourth Grade Pupil,TV,51,1992,Sunrise,Original,24 min. per ep.,2749.0,6922,4232,24,212,2071,235,205,1509,Comedy, Drama,,,,PG,1992-01-10,1992-12-25,1992,1992,350 days,0.2866439383914068,very_long
188,334,7.49,Marmalade Boy,TV,76,1994,Toei Animation,Manga,24 min. per ep.,1621.0,2474,42135,578,2957,20651,2972,3067,12488,Comedy, Drama, Shoujo,,,PG-13,1994-03-13,1995-09-03,1994,1995,539 days,-0.045123957753047575,very_long
189,335,7.29,Mythical Detective Loki Ragnarok,TV,26,2003,Studio Deen,Manga,24 min. per ep.,2400.0,2779,33954,208,1538,18599,1841,1978,9998,Comedy, Magic, Shounen, Supernatural,,PG-13,2003-04-05,2003-09-27,2003,2003,175 days,-0.009315789541977983,long
190,337,6.24,Psychic Academy,TV,24,2002,E&G Films,Manga,11 min. per ep.,7178.0,4910,9977,8,363,5925,296,509,2884,Comedy, Romance,,,,PG-13,2002-03-29,2002-09-13,2002,2002,168 days,0.21499890074996242,long
